# RD,State Code,County Code,Site ID,Parameter Code,Parameter,Parameter Abbreviation,Parameter Alternate Name,CAS Number,POC,Sample Duration,Unit Code,Units,Method Code,Date,Start Time,Sample Value,Null Data Code,Sampling Frequency,Qualifier - 1,Qualifier - 2,Qualifier - 3,Alternate Method Detectable Limit,Makeup Sample,Standard Units,Still Valid,Round or Truncate,MAAC ppb,MAAC ug/m3,Type
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2024-12-14,1900-01-01,0.0003,,,MD,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2024-12-20,1900-01-01,0.0003,,,MD,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2024-12-26,1900-01-01,0.0,,,ND,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-01-07,1900-01-01,0.0,,,ND,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-01-13,1900-01-01,0.0004,,,MD,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-01-19,1900-01-01,0.0003,,,MD,XC,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-01-29,1900-01-01,0.0,,,ND,,,0.019,True,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-02-12,1900-01-01,0.0,,,ND,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-02-18,1900-01-01,0.0,,,ND,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-02-24,1900-01-01,0.0,,,ND,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-03-02,1900-01-01,0.0,,,ND,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-03-14,1900-01-01,0.0,,,ND,IJ,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-03-20,1900-01-01,0.0,,,ND,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-03-26,1900-01-01,0.0,,,ND,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-04-01,1900-01-01,0.0,,,ND,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-04-07,1900-01-01,0.0,,,ND,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-04-13,1900-01-01,0.0,,,ND,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-04-19,1900-01-01,0.0,,,ND,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-04-25,1900-01-01,0.0,,,ND,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-05-01,1900-01-01,0.0,,,ND,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-05-07,1900-01-01,0.0,,,ND,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-05-15,1900-01-01,0.0,,,ND,,,0.019,True,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-05-19,1900-01-01,0.0,,,ND,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-05-25,1900-01-01,0.0,,,ND,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-05-31,1900-01-01,0.0,,,ND,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-06-06,1900-01-01,0.0,,,ND,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-06-12,1900-01-01,0.0,,,ND,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-06-18,1900-01-01,0.0,,,ND,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-06-23,1900-01-01,0.0012,,,MD,,,0.019,True,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-06-24,1900-01-01,0.0008,,,MD,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-06-30,1900-01-01,0.0017,,,MD,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-07-12,1900-01-01,0.0,,,ND,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-07-18,1900-01-01,0.0,,,ND,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-07-24,1900-01-01,0.0,,,ND,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-07-30,1900-01-01,0.0,,,ND,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-08-05,1900-01-01,0.0,,,ND,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-08-11,1900-01-01,0.0,,,ND,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-08-17,1900-01-01,0.0016,,,MD,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-08-29,1900-01-01,0.0,,,ND,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-09-04,1900-01-01,0.0,,,ND,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-09-10,1900-01-01,0.0005,,,MD,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-09-16,1900-01-01,0.0,,,ND,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-09-22,1900-01-01,0.0,,,ND,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-09-28,1900-01-01,0.0,,,ND,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-10-16,1900-01-01,0.0,,,ND,DI,,0.095,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-10-22,1900-01-01,0.0,,,ND,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-10-28,1900-01-01,0.0,,,ND,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-11-03,1900-01-01,0.0013,,,MD,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-11-09,1900-01-01,0.0021,,,MD,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-11-15,1900-01-01,0.0015,,,MD,SS,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-11-21,1900-01-01,0.0005,,,MD,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-12-03,1900-01-01,0.0,,,ND,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-12-09,1900-01-01,0.0,,,ND,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,109,1037,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2025-12-21,1900-01-01,0.0004,,,MD,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2021-01-04,1900-01-01,0.0,,,ND,,,0.0173,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2021-01-10,1900-01-01,0.0,,,ND,,,0.0173,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2021-01-16,1900-01-01,0.0,,,ND,,,0.0173,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2021-01-22,1900-01-01,0.0,,,ND,,,0.0173,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2021-01-28,1900-01-01,0.0,,,ND,,,0.0173,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2021-02-03,1900-01-01,0.0,,,ND,,,0.0173,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2021-02-09,1900-01-01,0.0,,,ND,,,0.0173,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2021-02-15,1900-01-01,0.0,,,ND,,,0.0173,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2021-02-21,1900-01-01,0.0,,,ND,,,0.0173,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2021-03-05,1900-01-01,0.0,,,ND,,,0.0158,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2021-03-11,1900-01-01,0.0,,,ND,,,0.0158,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2021-03-17,1900-01-01,0.0,,,ND,,,0.0158,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2021-03-23,1900-01-01,0.0,,,ND,,,0.0158,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2021-03-29,1900-01-01,0.0,,,ND,,,0.0158,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2021-04-04,1900-01-01,0.0,,,ND,,,0.0158,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2021-04-10,1900-01-01,0.0,,,ND,,,0.0158,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2021-04-16,1900-01-01,0.0,,,ND,,,0.0158,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2021-04-22,1900-01-01,0.0,,,ND,,,0.0158,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2021-04-28,1900-01-01,0.0,,,ND,,,0.0158,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2021-05-04,1900-01-01,0.0,,,ND,,,0.0158,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2021-05-10,1900-01-01,0.0,,,ND,,,0.0158,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2021-05-16,1900-01-01,0.0,,,ND,,,0.0158,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2021-05-22,1900-01-01,0.0,,,ND,,,0.0158,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2021-05-28,1900-01-01,0.0,,,ND,,,0.0158,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2021-06-03,1900-01-01,0.0,,,ND,,,0.0158,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2021-06-09,1900-01-01,0.0,,,ND,,,0.0158,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2021-06-15,1900-01-01,0.0,,,ND,,,0.0158,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2021-06-21,1900-01-01,0.0,,,ND,,,0.0158,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2021-06-27,1900-01-01,0.0,,,ND,,,0.0158,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2021-07-03,1900-01-01,0.0,,,ND,,,0.0158,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2021-07-09,1900-01-01,0.0,,,ND,,,0.0158,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2021-07-15,1900-01-01,0.0,,,ND,,,0.0158,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2021-07-21,1900-01-01,0.0,,,ND,,,0.0158,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2021-07-27,1900-01-01,0.0,,,ND,,,0.0158,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2021-08-04,1900-01-01,0.0,,,ND,,,0.0158,True,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2022-06-10,1900-01-01,0.0,,,ND,,,0.00946,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2022-06-16,1900-01-01,0.0,,,ND,,,0.00946,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2022-06-22,1900-01-01,0.0,,,ND,J,,0.00946,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2022-07-04,1900-01-01,0.0,,,ND,,,0.00946,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2022-07-10,1900-01-01,0.0,,,ND,,,0.00946,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2022-07-16,1900-01-01,0.0,,,ND,,,0.00946,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2023-01-18,1900-01-01,0.0,,,ND,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2023-01-24,1900-01-01,0.0,,,ND,,,0.019,False,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
RD,40,143,235,43818,"1,1,2,2-Tetrachloroethane",4CLET,"Ethane,1,1,2,2-tetrachloro-",79-34-5,6,7,8,Parts per billion,149,2023-01-25,1900-01-01,0.0,,,ND,,,0.019,True,Parts per billion Carbon,YES,R,0.3,2,Carcinogen
